id_partido	team	minutes	dorsal	jugador	titular	suplente
3872680	home	73	14	Alejandro	False	True
3872680	home	0	15	Pros	False	True
3872680	home	18	16	Castillo	False	True
3872680	home	0	17	Adrian	False	True
3872680	home	0	18	Hector Nieto	False	True
3872680	away	10	5	Silva	False	True
3872680	away	21	11	Pacheco	False	True
3872680	away	0	13	De La Torre	False	True
3872680	away	0	14	Zambrano	False	True
3872680	away	10	17	Carmona	False	True
3872680	away	0	21	Sebastian	False	True
3872680	away	24	22	Alba	False	True
3872681	home	90	1	Calado	True	False
3872681	home	90	2	De Las Sias	True	False
3872681	home	90	3	Robles	True	False
3872681	home	64	4	Joan Javier	True	False
3872681	home	90	5	Nieto	True	False
3872681	home	90	6	Mogollon	True	False
3872681	home	90	7	Lopez	True	False
3872681	home	54	8	Ybarra	True	False
3872681	home	64	9	Nater	True	False
3872681	home	82	10	Perera	True	False
3872681	home	82	11	Alonso	True	False
3872681	away	90	1	Alejandro	True	False
3872681	away	90	3	Iker	True	False
3872681	away	90	4	Mario	True	False
3872681	away	82	5	Guillermo	True	False
3872681	away	82	6	Sergio M.	True	False
3872681	away	76	7	Mario	True	False
3872681	away	46	8	Brian	True	False
3872681	away	90	9	Iker	True	False
3872681	away	82	10	Victor	True	False
3872681	away	90	11	Daniel	True	False
3872681	away	90	25	Adrian	True	False
3872681	home	0	12	Tandjigora	False	True
3872681	home	0	13	Ramos	False	True
3872681	home	8	14	Teruel	False	True
3872681	home	8	15	Facundo	False	True
3872681	home	36	16	Becerra	False	True
3872681	home	26	17	Torres	False	True
3872681	home	26	18	Marcos	False	True
3872681	away	8	12	Rodrigo	False	True
3872681	away	14	14	David	False	True
3872681	away	44	15	Santiago	False	True
3872681	away	8	16	Guillermo	False	True
3872681	away	0	23	Sergio	False	True
3872681	away	8	27	Adrian	False	True
3872682	home	90	1	Hernandez	True	False
3872682	home	90	4	Mari	True	False
3872682	home	90	6	J.NAVARRO	True	False
3872682	home	75	7	Joaquin	True	False
3872682	home	90	9	Elias	True	False
3872682	home	75	11	Ignacio	True	False
3872682	home	38	15	Osorio	True	False
3872682	home	90	16	Emanuelle	True	False
3872682	home	75	17	Garcia	True	False
3872682	home	61	22	Fernandez	True	False
3872682	home	90	27	Espejo	True	False
3872682	away	90	1	Perez	True	False
3872682	away	90	2	Martin	True	False
3872682	away	90	4	Izquierdo	True	False
3872682	away	67	7	Tamudo	True	False
3872682	away	85	9	Gonzalez	True	False
3872682	away	85	12	Rivas	True	False
3872682	away	90	17	Rodriguez	True	False
3872682	away	90	20	Cordero	True	False
3872682	away	90	22	Lopez	True	False
3872682	away	85	23	Sierra	True	False
3872682	away	46	27	Marrodan	True	False
3872682	home	0	2	Garcia	False	True
3872682	home	52	3	Salas	False	True
3872682	home	15	8	Malango	False	True
3872682	home	29	10	Garcia	False	True
3872682	home	15	18	Caurel	False	True
3872682	home	15	21	Diaby	False	True
3872682	home	0	25	Rubio	False	True
3872682	away	5	5	Lozano	False	True
3872682	away	0	6	Barroso	False	True
3872682	away	44	8	Rojas	False	True
3872682	away	5	11	Conejero	False	True
3872682	away	0	13	Pasalodos	False	True
3872682	away	5	14	Molina	False	True
3872682	away	23	21	Gervilla	False	True
3872683	home	90	1	Quetglas	True	False
3872683	home	68	2	Jimenez	True	False
3872683	home	90	3	Gomez	True	False
3872683	home	90	4	Camero	True	False
3872683	home	65	5	Serrano	True	False
3872683	home	90	7	Yeray	True	False
3872683	home	28	10	Cesar	True	False
3872683	home	90	11	Alonso	True	False
3872683	home	68	26	De Llanos	True	False
3872683	home	90	27	Rodriguez	True	False
3872683	home	65	30	Mesonero	True	False
3872683	away	90	1	Alejandro	True	False
3872683	away	90	2	Adino	True	False
3872683	away	72	3	Alvaro	True	False
3872683	away	90	4	Jorge	True	False
3872683	away	72	6	Javier	True	False
3872683	away	64	7	Ivan	True	False
3872683	away	90	8	David	True	False
3872683	away	64	9	Ruiz	True	False
3872683	away	72	10	Andres	True	False
3872683	away	90	11	Serrista	True	False
3872683	away	90	24	Miguel	True	False
3872683	home	62	8	Moran	False	True
3872683	home	25	9	Fortuny	False	True
3872683	home	25	14	Sotres	False	True
3872683	home	22	15	Ramon	False	True
3872683	home	22	17	Nobrega	False	True
3872683	home	0	25	Sunico	False	True
3872683	away	0	5	Adrian	False	True
3872683	away	18	12	Cervera	False	True
3872683	away	0	13	Martinez	False	True
3872683	away	26	14	Jesus Javier	False	True
3872683	away	18	15	Alhambra	False	True
3872683	away	26	16	Lastra	False	True
3872683	away	18	20	Marcos	False	True
3872684	home	90	1	Francisco Javier	True	False
3872684	home	71	2	Hugo	True	False
3872684	home	90	3	Lisandro	True	False
3872684	home	90	4	Alvano	True	False
3872684	home	90	5	Jairo	True	False
3872684	home	90	6	Calzado	True	False
3872684	home	87	7	Diego	True	False
3872684	home	90	8	Oliver	True	False
3872684	home	90	9	Juan	True	False
3872684	home	82	10	Arturo	True	False
3872684	home	71	11	Iker	True	False
3872684	away	90	1	Jimenez	True	False
3872684	away	90	2	Puente	True	False
3872684	away	90	3	Ladron	True	False
3872684	away	90	4	Luis	True	False
3872684	away	90	5	Garcia	True	False
3872684	away	90	6	De La Fuente	True	False
3872684	away	90	7	Martin	True	False
3872684	away	90	8	Awuah	True	False
3872684	away	89	9	Notario	True	False
3872684	away	90	10	Adrian	True	False
3872684	away	79	11	Mota	True	False
3872684	home	0	12	Sergio	False	True
3872684	home	0	13	Adrian	False	True
3872684	home	8	14	Daniel	False	True
3872684	home	19	15	Jorge	False	True
3872684	home	3	16	Tariku Fabian	False	True
3872684	home	19	17	Leon	False	True
3872684	away	0	12	Rodriguez	False	True
3872684	away	0	13	Luciano	False	True
3872684	away	0	14	Akumagoa	False	True
3872684	away	11	15	Llanos	False	True
3872684	away	0	16	Adrian	False	True
3872684	away	0	17	Ibrahim	False	True
3872684	away	1	18	Perez	False	True
3872685	home	90	1	Fernandez	True	False
3872685	home	80	2	Bote	True	False
3872685	home	90	3	Flores	True	False
3872685	home	90	4	Ciriero	True	False
3872685	home	90	5	Muñoz	True	False
3872685	home	90	6	Rosa	True	False
3872685	home	55	7	Casado	True	False
3872685	home	65	8	Martin	True	False
3872685	home	65	9	Peña	True	False
3872685	home	55	10	De La Natividad	True	False
3872685	home	90	11	Rodriguez	True	False
3872685	away	90	1	Cruz	True	False
3872685	away	90	2	Herrero	True	False
3872685	away	82	3	Hugo	True	False
3872685	away	90	4	Criado	True	False
3872685	away	90	5	Victor	True	False
3872685	away	71	6	Aceituno	True	False
3872685	away	71	7	Cabezas	True	False
3872685	away	82	8	Rodriguez	True	False
3872685	away	82	9	Milara	True	False
3872685	away	90	10	Garcia	True	False
3872685	away	90	11	Tallal	True	False
3872685	home	35	12	Vivas	False	True
3872685	home	0	13	Fernandez	False	True
3872685	home	10	14	Garcia	False	True
3872685	home	25	15	Muñoz	False	True
3872685	home	25	16	Roman	False	True
3872685	home	35	17	Pablo	False	True
3872685	home	0	18	Victor	False	True
3872685	away	19	12	Panadero	False	True
3872685	away	8	14	Berzal	False	True
3872685	away	0	15	Gordo	False	True
3872685	away	8	16	Rubio	False	True
3872685	away	8	17	Corral	False	True
3872685	away	19	18	Fernandez	False	True
3872685	away	0	25	Nuñez	False	True
3872686	home	90	1	Sergio	True	False
3872686	home	90	5	Martinez	True	False
3872686	home	56	6	Jorge	True	False
3872686	home	90	8	Gomez	True	False
3872686	home	90	9	Denia	True	False
3872686	home	90	11	Alvaro	True	False
3872686	home	56	17	Niño	True	False
3872686	home	90	18	Enmanuel	True	False
3872686	home	69	19	Raihani	True	False
3872686	home	39	20	Diaz	True	False
3872686	home	56	21	Vasiljevic	True	False
3872686	away	90	1	Malpartida	True	False
3872686	away	90	2	Faysel	True	False
3872686	away	14	3	Asensio	True	False
3872686	away	90	4	Fernandez	True	False
3872686	away	90	5	Fernandez	True	False
3872686	away	90	6	Jardon	True	False
3872686	away	90	7	Morales	True	False
3872686	away	56	8	Jorge	True	False
3872686	away	68	9	Foldi	True	False
3872686	away	56	10	Alvaro	True	False
3872686	away	68	11	Manuel	True	False
3872686	home	51	3	Gonzalez	False	True
3872686	home	34	7	El Jebari	False	True
3872686	home	34	10	Fabian	False	True
3872686	home	34	22	Francisco	False	True
3872686	home	21	23	Javier	False	True
3872686	home	0	24	Gabriel	False	True
3872686	home	0	25	David	False	True
3872686	away	22	12	Gallardo	False	True
3872686	away	0	13	Alejandro	False	True
3872686	away	76	14	Lopez	False	True
3872686	away	34	15	Garcia	False	True
3872686	away	0	16	Neil	False	True
3872686	away	34	17	Alvarez	False	True
3872686	away	22	18	Sanchez	False	True
3872687	home	90	1	Rios	True	False
3872687	home	90	2	Requena	True	False
3872687	home	90	6	Martinez	True	False
3872687	home	90	8	Calvo	True	False
3872687	home	90	11	Pacheco	True	False
3872687	home	73	14	Zambrano	True	False
3872687	home	78	15	Sanchez	True	False
3872687	home	90	16	Daniel	True	False
3872687	home	78	17	Carmona	True	False
3872687	home	90	18	Redondo	True	False
3872687	home	85	20	Cordero	True	False
3872687	away	90	2	Alberto	True	False
3872687	away	90	3	Herranz	True	False
3872687	away	90	4	Cara	True	False
3872687	away	65	6	Del Olmo	True	False
3872687	away	65	7	Blanco	True	False
3872687	away	90	8	Llorente	True	False
3872687	away	90	16	Ortueta	True	False
3872687	away	80	18	Kawecki	True	False
3872687	away	80	20	Javier	True	False
3872687	away	90	22	Benito De Valle	True	False
3872687	away	75	26	Fernandez	True	False
3872687	home	0	3	Rodriguez	False	True
3872687	home	12	5	Silva	False	True
3872687	home	0	12	Plaza	False	True
3872687	home	0	13	Ortega	False	True
3872687	home	17	19	Garcia	False	True
3872687	home	5	21	Sebastian	False	True
3872687	home	12	22	Alba	False	True
3872687	away	0	1	Rodriguez	False	True
3872687	away	15	9	Perez	False	True
3872687	away	25	11	Pujol	False	True
3872687	away	10	15	Simons	False	True
3872687	away	0	19	Greciano	False	True
3872687	away	25	21	Guerrero	False	True
3872687	away	10	23	Garcia	False	True
3872688	home	90	1	Alejandro	True	False
3872688	home	90	2	Adrian	True	False
3872688	home	90	3	Iker	True	False
3872688	home	90	4	Mario	True	False
3872688	home	90	5	Guillermo	True	False
3872688	home	90	6	Sergio M.	True	False
3872688	home	85	7	Mario	True	False
3872688	home	90	8	Brian	True	False
3872688	home	90	9	Iker	True	False
3872688	home	88	10	Victor	True	False
3872688	home	90	11	Daniel	True	False
3872688	away	90	1	Gonzalo	True	False
3872688	away	90	2	Miguel	True	False
3872688	away	46	3	Daniel	True	False
3872688	away	90	4	Ribeiro	True	False
3872688	away	90	5	Iago	True	False
3872688	away	90	6	Pros	True	False
3872688	away	52	7	Hector Nieto	True	False
3872688	away	81	8	Juan	True	False
3872688	away	63	9	Alexander	True	False
3872688	away	90	10	Aday	True	False
3872688	away	81	11	Miguel	True	False
3872688	home	0	12	Rodrigo	False	True
3872688	home	0	14	David	False	True
3872688	home	0	15	Santiago	False	True
3872688	home	5	16	Guillermo	False	True
3872688	home	0	23	Sergio	False	True
3872688	home	0	26	Sergio	False	True
3872688	home	2	28	Miguel	False	True
3872688	away	9	12	Marín	False	True
3872688	away	0	13	Andres	False	True
3872688	away	9	14	Adrian	False	True
3872688	away	27	15	Alejandro	False	True
3872688	away	0	16	De Azevedo	False	True
3872688	away	44	17	Nico	False	True
3872688	away	38	18	Castillo	False	True
3872689	home	90	1	Perez	True	False
3872689	home	90	3	Franco	True	False
3872689	home	90	4	Izquierdo	True	False
3872689	home	71	5	Lozano	True	False
3872689	home	90	6	Barroso	True	False
3872689	home	90	7	Tamudo	True	False
3872689	home	71	8	Rojas	True	False
3872689	home	54	11	Conejero	True	False
3872689	home	81	12	Rivas	True	False
3872689	home	90	17	Rodriguez	True	False
3872689	home	54	26	Andrade	True	False
3872689	away	90	1	Calado	True	False
3872689	away	83	2	Lopez	True	False
3872689	away	90	3	Nieto	True	False
3872689	away	90	4	De Las Sias	True	False
3872689	away	90	5	Joan Javier	True	False
3872689	away	90	6	Mogollon	True	False
3872689	away	83	7	Marcos	True	False
3872689	away	89	8	Becerra	True	False
3872689	away	83	9	Alonso	True	False
3872689	away	69	10	Perera	True	False
3872689	away	90	11	Torres	True	False
3872689	home	19	2	Martin	False	True
3872689	home	36	9	Gonzalez	False	True
3872689	home	0	10	Zambrano	False	True
3872689	home	0	13	Pasalodos	False	True
3872689	home	36	19	Palacios	False	True
3872689	home	9	21	Gervilla	False	True
3872689	home	19	23	Sierra	False	True
3872689	away	1	12	De Sancha	False	True
3872689	away	0	13	Ramos	False	True
3872689	away	7	14	Ybarra	False	True
3872689	away	21	15	Teruel	False	True
3872689	away	7	16	Facundo	False	True
3872689	away	7	17	Tandjigora	False	True
3872689	away	0	18	Savchuk	False	True
3872690	home	90	1	Martinez	True	False
3872690	home	83	3	Alvaro	True	False
3872690	home	90	4	Adrian	True	False
3872690	home	65	6	Javier	True	False
3872690	home	65	7	Mciver	True	False
3872690	home	90	8	Andres	True	False
3872690	home	90	10	Marcos	True	False
3872690	home	83	11	Lastra	True	False
3872690	home	60	23	Raul	True	False
3872690	home	90	24	Miguel	True	False
3872690	home	90	25	Javier	True	False
3872690	away	90	2	Garcia	True	False
3872690	away	90	3	Salas	True	False
3872690	away	90	5	Alonso	True	False
3872690	away	81	9	Elias	True	False
3872690	away	90	13	Petkov	True	False
3872690	away	90	14	Garcia	True	False
3872690	away	90	16	Emanuelle	True	False
3872690	away	67	17	Garcia	True	False
3872690	away	90	21	Diaby	True	False
3872690	away	88	22	Fernandez	True	False
3872690	away	67	27	Espejo	True	False
3872690	home	7	2	Serrista	False	True
3872690	home	0	5	Jorge	False	True
3872690	home	30	9	Jesus Javier	False	True
3872690	home	0	13	Alejandro	False	True
3872690	home	25	14	Alhambra	False	True
3872690	home	25	15	David	False	True
3872690	home	7	17	Ivan	False	True
3872690	away	0	1	Hernandez	False	True
3872690	away	23	6	J.NAVARRO	False	True
3872690	away	23	7	Joaquin	False	True
3872690	away	9	8	Malango	False	True
3872690	away	0	11	Ignacio	False	True
3872690	away	2	18	Caurel	False	True
3872690	away	0	20	Blazquez	False	True
3872691	home	90	1	Luciano	True	False
3872691	home	90	2	Puente	True	False
3872691	home	90	3	Ibrahim	True	False
3872691	home	46	4	Rodriguez	True	False
3872691	home	90	5	Luis	True	False
3872691	home	82	6	Garcia	True	False
3872691	home	90	7	Sanchez	True	False
3872691	home	90	8	Herrero	True	False
3872691	home	68	9	Magariño	True	False
3872691	home	68	10	Martin	True	False
3872691	home	73	11	Fernandez	True	False
3872691	away	90	1	Piñeiro	True	False
3872691	away	90	2	Jimenez	True	False
3872691	away	90	4	Ramon	True	False
3872691	away	90	5	Serrano	True	False
3872691	away	90	6	Chema	True	False
3872691	away	70	7	Garcia	True	False
3872691	away	75	8	Moran	True	False
3872691	away	90	9	Fortuny	True	False
3872691	away	70	10	Cesar	True	False
3872691	away	60	11	Yeray	True	False
3872691	away	70	28	Enriquez	True	False
3872691	home	0	12	Ladron	False	True
3872691	home	0	13	Jimenez	False	True
3872691	home	8	14	Akumagoa	False	True
3872691	home	22	15	De La Fuente	False	True
3872691	home	22	16	Adrian	False	True
3872691	home	44	17	Moreno	False	True
3872691	home	17	23	Perez	False	True
3872691	away	20	3	Gomez	False	True
3872691	away	0	13	Quetglas	False	True
3872691	away	0	14	Camero	False	True
3872691	away	20	17	Alonso	False	True
3872691	away	15	18	Nobrega	False	True
3872691	away	20	27	Hernandez	False	True
3872691	away	30	30	Mesonero	False	True
3872692	home	90	1	Cruz	True	False
3872692	home	90	2	Herrero	True	False
3872692	home	69	3	Hugo	True	False
3872692	home	90	4	Criado	True	False
3872692	home	90	5	Victor	True	False
3872692	home	75	6	Rubio	True	False
3872692	home	90	7	Cabezas	True	False
3872692	home	75	8	Rodriguez	True	False
3872692	home	69	9	Milara	True	False
3872692	home	82	10	Aceituno	True	False
3872692	home	90	11	Tallal	True	False
3872692	away	90	1	Francisco Javier	True	False
3872692	away	90	2	Hugo	True	False
3872692	away	90	3	Lisandro	True	False
3872692	away	90	4	Alvano	True	False
3872692	away	90	5	Jairo	True	False
3872692	away	90	6	Calzado	True	False
3872692	away	83	7	Diego	True	False
3872692	away	76	8	Oliver	True	False
3872692	away	61	9	Juan	True	False
3872692	away	45	10	Arturo	True	False
3872692	away	61	11	Leon	True	False
3872692	home	8	12	Panadero	False	True
3872692	home	15	14	Berzal	False	True
3872692	home	21	15	Gordo	False	True
3872692	home	15	16	Fernandez	False	True
3872692	home	0	17	Corral	False	True
3872692	home	21	18	Cabezas	False	True
3872692	home	0	25	Nuñez	False	True
3872692	away	0	12	Sergio	False	True
3872692	away	0	13	Adrian	False	True
3872692	away	45	14	Adrian	False	True
3872692	away	14	15	Jorge	False	True
3872692	away	7	16	Daniel	False	True
3872692	away	29	17	Iker	False	True
3872692	away	29	18	Alfonso	False	True
3872693	home	90	1	Fernandez	True	False
3872693	home	90	2	Bote	True	False
3872693	home	46	3	Flores	True	False
3872693	home	90	4	Ciriero	True	False
3872693	home	90	5	Muñoz	True	False
3872693	home	83	6	Rosa	True	False
3872693	home	63	7	Silgado	True	False
3872693	home	90	8	Juan	True	False
3872693	home	90	9	Peña	True	False
3872693	home	63	10	Roman	True	False
3872693	home	55	11	Garcia	True	False
3872693	away	90	1	Tejero	True	False
3872693	away	90	2	Garcia	True	False
3872693	away	36	3	Ursu	True	False
3872693	away	90	4	Pozos	True	False
3872693	away	90	5	Perez	True	False
3872693	away	90	6	Delgado	True	False
3872693	away	62	7	Manuel	True	False
3872693	away	62	8	Arriba	True	False
3872693	away	90	9	Carvajal	True	False
3872693	away	90	10	Remolins	True	False
3872693	away	64	11	Martin	True	False
3872693	home	0	12	Casado	False	True
3872693	home	0	13	Gonzalez	False	True
3872693	home	35	14	Rodriguez	False	True
3872693	home	27	15	De La Natividad	False	True
3872693	home	44	16	Alcalde	False	True
3872693	home	27	17	Vivas	False	True
3872693	home	7	18	Pablo	False	True
3872693	away	26	12	Soto	False	True
3872693	away	0	13	Alvarez	False	True
3872693	away	0	14	Lu	False	True
3872693	away	28	15	Butragueño	False	True
3872693	away	28	16	De Oro	False	True
3872693	away	54	17	Arumugam	False	True
3872693	away	0	18	Fernandez	False	True
3872694	home	90	1	Tejero	True	False
3872694	home	90	2	Navarro	True	False
3872694	home	80	3	Ursu	True	False
3872694	home	90	4	Pozos	True	False
3872694	home	90	5	Ismael	True	False
3872694	home	71	6	Delgado	True	False
3872694	home	90	7	Manuel	True	False
3872694	home	90	8	Peña	True	False
3872694	home	90	9	Carvajal	True	False
3872694	home	90	10	Remolins	True	False
3872694	home	55	11	Arriba	True	False
3872694	away	90	1	Sergio	True	False
3872694	away	65	3	Gonzalez	True	False
3872694	away	65	5	Martinez	True	False
3872694	away	90	6	Jorge	True	False
3872694	away	90	7	El Jebari	True	False
3872694	away	90	11	Alvaro	True	False
3872694	away	85	17	Niño	True	False
3872694	away	90	18	Enmanuel	True	False
3872694	away	78	19	Raihani	True	False
3872694	away	90	21	Vasiljevic	True	False
3872694	away	65	23	Javier	True	False
3872694	home	10	12	Soto	False	True
3872694	home	0	13	De Castro	False	True
3872694	home	0	14	Fernandez	False	True
3872694	home	35	15	Martin	False	True
3872694	home	0	16	Butragueño	False	True
3872694	home	19	17	De Oro	False	True
3872694	home	0	18	Arumugam	False	True
3872694	away	25	4	Boñar	False	True
3872694	away	25	8	Gomez	False	True
3872694	away	12	9	Denia	False	True
3872694	away	0	10	Fabian	False	True
3872694	away	25	20	Diaz	False	True
3872694	away	5	22	Francisco	False	True
3872694	away	0	25	David	False	True
3872695	home	90	1	Alejandro	True	False
3872695	home	46	2	Faysel	True	False
3872695	home	90	3	Asensio	True	False
3872695	home	90	4	Fernandez	True	False
3872695	home	90	5	Casillas	True	False
3872695	home	65	6	Neil	True	False
3872695	home	90	7	Morales	True	False
3872695	home	90	8	Jardon	True	False
3872695	home	80	9	Lopez	True	False
3872695	home	57	10	Jorge	True	False
3872695	home	57	11	Manuel	True	False
3872695	away	73	1	Rios	True	False
3872695	away	90	2	Requena	True	False
3872695	away	90	8	Calvo	True	False
3872695	away	90	10	Amaro	True	False
3872695	away	90	11	Pacheco	True	False
3872695	away	73	15	Sanchez	True	False
3872695	away	90	17	Carmona	True	False
3872695	away	90	18	Redondo	True	False
3872695	away	67	20	Cordero	True	False
3872695	away	90	21	Sebastian	True	False
3872695	away	90	22	Alba	True	False
3872695	home	10	12	Gallardo	False	True
3872695	home	0	13	Malpartida	False	True
3872695	home	25	14	Foldi	False	True
3872695	home	0	15	Garcia	False	True
3872695	home	44	16	Alvaro	False	True
3872695	home	33	17	Alvarez	False	True
3872695	home	33	18	Sanchez	False	True
3872695	away	0	3	Rodriguez	False	True
3872695	away	23	5	Silva	False	True
3872695	away	17	7	Zambrano	False	True
3872695	away	0	9	Sevillano	False	True
3872695	away	17	13	Ortega	False	True
3872695	away	0	16	Daniel	False	True
3872696	home	90	2	Alberto	True	False
3872696	home	90	3	Herranz	True	False
3872696	home	90	4	Cara	True	False
3872696	home	90	8	Llorente	True	False
3872696	home	65	11	Pujol	True	False
3872696	home	90	16	Ortueta	True	False
3872696	home	60	18	Kawecki	True	False
3872696	home	60	20	Javier	True	False
3872696	home	75	21	Guerrero	True	False
3872696	home	90	22	Benito De Valle	True	False
3872696	home	75	26	Fernandez	True	False
3872696	away	90	1	Alejandro	True	False
3872696	away	73	2	Adrian	True	False
3872696	away	90	3	Iker	True	False
3872696	away	90	4	Mario	True	False
3872696	away	55	5	Guillermo	True	False
3872696	away	73	6	Sergio M.	True	False
3872696	away	90	7	Mario	True	False
3872696	away	55	8	Brian	True	False
3872696	away	90	9	Iker	True	False
3872696	away	90	10	Victor	True	False
3872696	away	90	11	Daniel	True	False
3872696	home	0	1	Rodriguez	False	True
3872696	home	15	9	Perez	False	True
3872696	home	15	10	Rovira	False	True
3872696	home	30	15	Simons	False	True
3872696	home	0	17	Cuevas	False	True
3872696	home	30	19	Greciano	False	True
3872696	home	25	23	Garcia	False	True
3872696	away	35	12	Rodrigo	False	True
3872696	away	17	14	Guillermo	False	True
3872696	away	35	15	Santiago	False	True
3872696	away	0	23	Sergio	False	True
3872696	away	0	26	Sergio	False	True
3872696	away	17	31	Juan	False	True
3872697	home	90	1	Fernando	True	False
3872697	home	90	2	Miguel	True	False
3872697	home	90	3	Hugo	True	False
3872697	home	90	4	Iago	True	False
3872697	home	90	5	Ribeiro	True	False
3872697	home	90	6	Juan	True	False
3872697	home	90	7	Aday	True	False
3872697	home	90	8	Jesus	True	False
3872697	home	67	9	Alexander	True	False
3872697	home	79	10	Alejandro	True	False
3872697	home	89	11	Nico	True	False
3872697	away	90	1	Perez	True	False
3872697	away	90	2	Martin	True	False
3872697	away	90	3	Franco	True	False
3872697	away	75	4	Izquierdo	True	False
3872697	away	90	6	Rojas	True	False
3872697	away	90	7	Tamudo	True	False
3872697	away	65	14	Sierra	True	False
3872697	away	90	15	Cordero	True	False
3872697	away	71	16	Rivas	True	False
3872697	away	71	21	Jimenez	True	False
3872697	away	90	22	Lopez	True	False
3872697	home	0	12	Tomas Eduardo	False	True
3872697	home	0	13	Gonzalo	False	True
3872697	home	0	14	Daniel	False	True
3872697	home	11	15	De Azevedo	False	True
3872697	home	1	16	Adrian	False	True
3872697	home	0	17	Hector Nieto	False	True
3872697	home	23	18	Castillo	False	True
3872697	away	15	5	Lozano	False	True
3872697	away	25	10	Zambrano	False	True
3872697	away	0	11	Conejero	False	True
3872697	away	0	13	Pasalodos	False	True
3872697	away	0	17	Palacios	False	True
3872697	away	19	23	Marrodan	False	True
3872697	away	19	24	Gervilla	False	True
3872698	home	90	1	Calado	True	False
3872698	home	46	2	De Las Sias	True	False
3872698	home	90	3	Robles	True	False
3872698	home	90	4	Joan Javier	True	False
3872698	home	90	5	Nieto	True	False
3872698	home	90	6	Mogollon	True	False
3872698	home	55	7	Lopez	True	False
3872698	home	82	8	Becerra	True	False
3872698	home	90	9	Alonso	True	False
3872698	home	82	10	Ybarra	True	False
3872698	home	60	11	Marcos	True	False
3872698	away	90	1	Alejandro	True	False
3872698	away	90	2	Adino	True	False
3872698	away	55	3	Serrista	True	False
3872698	away	90	4	Jorge	True	False
3872698	away	55	6	Cervera	True	False
3872698	away	90	7	Alhambra	True	False
3872698	away	90	8	David	True	False
3872698	away	48	9	Ivan	True	False
3872698	away	82	10	Marcos	True	False
3872698	away	82	11	Lastra	True	False
3872698	away	90	24	Miguel	True	False
3872698	home	35	12	De Sancha	False	True
3872698	home	0	13	Ramos	False	True
3872698	home	0	14	Tunguliiadi	False	True
3872698	home	8	15	Tandjigora	False	True
3872698	home	8	16	Facundo	False	True
3872698	home	30	17	Teruel	False	True
3872698	home	44	18	Torres	False	True
3872698	away	35	12	Alvaro	False	True
3872698	away	0	13	Martinez	False	True
3872698	away	35	14	Andres	False	True
3872698	away	8	16	Ruiz	False	True
3872698	away	42	20	Mciver	False	True
3872698	away	8	23	Raul	False	True
3872698	away	0	25	Javier	False	True
3872699	home	90	1	Hernandez	True	False
3872699	home	90	2	Garcia	True	False
3872699	home	90	3	Salas	True	False
3872699	home	90	4	Mari	True	False
3872699	home	70	5	Alonso	True	False
3872699	home	68	7	Joaquin	True	False
3872699	home	46	9	Elias	True	False
3872699	home	90	10	Garcia	True	False
3872699	home	90	14	Garcia	True	False
3872699	home	90	16	Emanuelle	True	False
3872699	home	89	22	Fernandez	True	False
3872699	away	90	1	Luciano	True	False
3872699	away	86	2	Sanchez	True	False
3872699	away	58	3	Ibrahim	True	False
3872699	away	90	4	Rodriguez	True	False
3872699	away	90	5	Luis	True	False
3872699	away	90	6	Herrero	True	False
3872699	away	77	7	Moreno	True	False
3872699	away	90	8	Awuah	True	False
3872699	away	46	9	Magariño	True	False
3872699	away	58	10	Adrian	True	False
3872699	away	90	11	Fernandez	True	False
3872699	home	1	8	Malango	False	True
3872699	home	22	11	Ignacio	False	True
3872699	home	0	13	Petkov	False	True
3872699	home	44	17	Garcia	False	True
3872699	home	0	18	Caurel	False	True
3872699	home	0	21	Diaby	False	True
3872699	home	20	27	Espejo	False	True
3872699	away	32	12	Puente	False	True
3872699	away	0	14	Garcia	False	True
3872699	away	4	15	Martin	False	True
3872699	away	44	16	Adrian	False	True
3872699	away	13	23	Perez	False	True
3872699	away	32	24	Mota	False	True
3872699	away	0	25	Jimenez	False	True
3872700	home	90	1	Piñeiro	True	False
3872700	home	90	2	Jimenez	True	False
3872700	home	58	4	Ramon	True	False
3872700	home	90	5	Serrano	True	False
3872700	home	90	6	Chema	True	False
3872700	home	90	7	Garcia	True	False
3872700	home	90	8	Moran	True	False
3872700	home	65	9	Fortuny	True	False
3872700	home	58	27	Hernandez	True	False
3872700	home	58	28	Enriquez	True	False
3872700	home	46	30	Mesonero	True	False
3872700	away	90	1	Cruz	True	False
3872700	away	46	2	Gordo	True	False
3872700	away	90	3	Panadero	True	False
3872700	away	90	4	Criado	True	False
3872700	away	90	5	Victor	True	False
3872700	away	55	6	Hugo	True	False
3872700	away	74	7	Herrero	True	False
3872700	away	70	8	Fernandez	True	False
3872700	away	55	9	Milara	True	False
3872700	away	90	10	Garcia	True	False
3872700	away	90	11	Tallal	True	False
3872700	home	32	3	Gomez	False	True
3872700	home	44	10	Cesar	False	True
3872700	home	32	11	Alonso	False	True
3872700	home	0	13	Quetglas	False	True
3872700	home	32	14	Sotres	False	True
3872700	home	25	17	Yeray	False	True
3872700	home	0	18	Nobrega	False	True
3872700	away	0	12	Rubio	False	True
3872700	away	20	14	Almuzara	False	True
3872700	away	35	15	Berzal	False	True
3872700	away	16	16	Aceituno	False	True
3872700	away	44	17	Cabezas	False	True
3872700	away	35	18	Cabezas	False	True
3872700	away	0	25	Nuñez	False	True
